weeknum,company,product,media_num,media_name,neg_pos,count
2015/31,galanz,bolun,0,wiki,neg,0
2015/31,galanz,bolun,0,wiki,pos,0
2015/31,galanz,bolun,1,news,neg,0
2015/31,galanz,bolun,1,news,pos,0
2015/31,galanz,bolun,2,blog,neg,0
2015/31,galanz,bolun,2,blog,pos,0
2015/31,galanz,bolun,5,community,neg,0
2015/31,galanz,bolun,5,community,pos,0
2015/31,galanz,bolun,7,bbs,neg,0
2015/31,galanz,bolun,7,bbs,pos,0
2015/31,galanz,bolun,9,weibo,neg,0
2015/31,galanz,bolun,9,weibo,pos,0
2015/31,galanz,bolun,z,others,neg,0
2015/31,galanz,bolun,z,others,pos,0
2015/31,galanz,drum,0,wiki,neg,0
2015/31,galanz,drum,0,wiki,pos,0
2015/31,galanz,drum,1,news,neg,0
2015/31,galanz,drum,1,news,pos,0
2015/31,galanz,drum,2,blog,neg,0
2015/31,galanz,drum,2,blog,pos,0
2015/31,galanz,drum,5,community,neg,0
2015/31,galanz,drum,5,community,pos,0
2015/31,galanz,drum,7,bbs,neg,0
2015/31,galanz,drum,7,bbs,pos,0
2015/31,galanz,drum,9,weibo,neg,0
2015/31,galanz,drum,9,weibo,pos,0
2015/31,galanz,drum,z,others,neg,0
2015/31,galanz,drum,z,others,pos,0
2015/31,haier,bolun,0,wiki,neg,2
2015/31,haier,bolun,0,wiki,pos,0
2015/31,haier,bolun,1,news,neg,0
2015/31,haier,bolun,1,news,pos,0
2015/31,haier,bolun,2,blog,neg,0
2015/31,haier,bolun,2,blog,pos,0
2015/31,haier,bolun,5,community,neg,0
2015/31,haier,bolun,5,community,pos,0
2015/31,haier,bolun,7,bbs,neg,4
2015/31,haier,bolun,7,bbs,pos,0
2015/31,haier,bolun,9,weibo,neg,1
2015/31,haier,bolun,9,weibo,pos,0
2015/31,haier,bolun,z,others,neg,0
2015/31,haier,bolun,z,others,pos,0
2015/31,haier,drum,0,wiki,neg,9
2015/31,haier,drum,0,wiki,pos,0
2015/31,haier,drum,1,news,neg,0
2015/31,haier,drum,1,news,pos,4
2015/31,haier,drum,2,blog,neg,0
2015/31,haier,drum,2,blog,pos,0
2015/31,haier,drum,5,community,neg,0
2015/31,haier,drum,5,community,pos,0
2015/31,haier,drum,7,bbs,neg,1
2015/31,haier,drum,7,bbs,pos,2
2015/31,haier,drum,9,weibo,neg,0
2015/31,haier,drum,9,weibo,pos,1
2015/31,haier,drum,z,others,neg,0
2015/31,haier,drum,z,others,pos,0
2015/31,hisense,bolun,0,wiki,neg,0
2015/31,hisense,bolun,0,wiki,pos,0
2015/31,hisense,bolun,1,news,neg,0
2015/31,hisense,bolun,1,news,pos,0
2015/31,hisense,bolun,2,blog,neg,0
2015/31,hisense,bolun,2,blog,pos,0
2015/31,hisense,bolun,5,community,neg,0
2015/31,hisense,bolun,5,community,pos,0
2015/31,hisense,bolun,7,bbs,neg,0
2015/31,hisense,bolun,7,bbs,pos,0
2015/31,hisense,bolun,9,weibo,neg,0
2015/31,hisense,bolun,9,weibo,pos,0
2015/31,hisense,bolun,z,others,neg,0
2015/31,hisense,bolun,z,others,pos,0
2015/31,hisense,drum,0,wiki,neg,3
2015/31,hisense,drum,0,wiki,pos,0
2015/31,hisense,drum,1,news,neg,0
2015/31,hisense,drum,1,news,pos,0
2015/31,hisense,drum,2,blog,neg,0
2015/31,hisense,drum,2,blog,pos,0
2015/31,hisense,drum,5,community,neg,0
2015/31,hisense,drum,5,community,pos,0
2015/31,hisense,drum,7,bbs,neg,1
2015/31,hisense,drum,7,bbs,pos,0
2015/31,hisense,drum,9,weibo,neg,0
2015/31,hisense,drum,9,weibo,pos,0
2015/31,hisense,drum,z,others,neg,0
2015/31,hisense,drum,z,others,pos,0
2015/31,lg,bolun,0,wiki,neg,0
2015/31,lg,bolun,0,wiki,pos,0
2015/31,lg,bolun,1,news,neg,0
2015/31,lg,bolun,1,news,pos,0
2015/31,lg,bolun,2,blog,neg,0
2015/31,lg,bolun,2,blog,pos,0
2015/31,lg,bolun,5,community,neg,0
2015/31,lg,bolun,5,community,pos,0
2015/31,lg,bolun,7,bbs,neg,0
2015/31,lg,bolun,7,bbs,pos,0
2015/31,lg,bolun,9,weibo,neg,0
2015/31,lg,bolun,9,weibo,pos,0
2015/31,lg,bolun,z,others,neg,0
2015/31,lg,bolun,z,others,pos,0
2015/31,lg,drum,0,wiki,neg,0
2015/31,lg,drum,0,wiki,pos,7
2015/31,lg,drum,1,news,neg,1
2015/31,lg,drum,1,news,pos,0
2015/31,lg,drum,2,blog,neg,0
2015/31,lg,drum,2,blog,pos,0
2015/31,lg,drum,5,community,neg,0
2015/31,lg,drum,5,community,pos,0
2015/31,lg,drum,7,bbs,neg,0
2015/31,lg,drum,7,bbs,pos,0
2015/31,lg,drum,9,weibo,neg,0
2015/31,lg,drum,9,weibo,pos,0
2015/31,lg,drum,z,others,neg,0
2015/31,lg,drum,z,others,pos,0
2015/31,sanyo,bolun,0,wiki,neg,0
2015/31,sanyo,bolun,0,wiki,pos,0
2015/31,sanyo,bolun,1,news,neg,0
2015/31,sanyo,bolun,1,news,pos,0
2015/31,sanyo,bolun,2,blog,neg,0
2015/31,sanyo,bolun,2,blog,pos,0
2015/31,sanyo,bolun,5,community,neg,0
2015/31,sanyo,bolun,5,community,pos,0
2015/31,sanyo,bolun,7,bbs,neg,0
2015/31,sanyo,bolun,7,bbs,pos,0
2015/31,sanyo,bolun,9,weibo,neg,0
2015/31,sanyo,bolun,9,weibo,pos,0
2015/31,sanyo,bolun,z,others,neg,0
2015/31,sanyo,bolun,z,others,pos,0
2015/31,sanyo,drum,0,wiki,neg,13
2015/31,sanyo,drum,0,wiki,pos,0
2015/31,sanyo,drum,1,news,neg,0
2015/31,sanyo,drum,1,news,pos,1
2015/31,sanyo,drum,2,blog,neg,0
2015/31,sanyo,drum,2,blog,pos,0
2015/31,sanyo,drum,5,community,neg,1
2015/31,sanyo,drum,5,community,pos,0
2015/31,sanyo,drum,7,bbs,neg,0
2015/31,sanyo,drum,7,bbs,pos,0
2015/31,sanyo,drum,9,weibo,neg,0
2015/31,sanyo,drum,9,weibo,pos,0
2015/31,sanyo,drum,z,others,neg,0
2015/31,sanyo,drum,z,others,pos,0
2015/31,siemens,bolun,0,wiki,neg,0
2015/31,siemens,bolun,0,wiki,pos,0
2015/31,siemens,bolun,1,news,neg,0
2015/31,siemens,bolun,1,news,pos,0
2015/31,siemens,bolun,2,blog,neg,0
2015/31,siemens,bolun,2,blog,pos,0
2015/31,siemens,bolun,5,community,neg,0
2015/31,siemens,bolun,5,community,pos,0
2015/31,siemens,bolun,7,bbs,neg,0
2015/31,siemens,bolun,7,bbs,pos,0
2015/31,siemens,bolun,9,weibo,neg,0
2015/31,siemens,bolun,9,weibo,pos,0
2015/31,siemens,bolun,z,others,neg,0
2015/31,siemens,bolun,z,others,pos,0
2015/31,siemens,drum,0,wiki,neg,25
2015/31,siemens,drum,0,wiki,pos,1
2015/31,siemens,drum,1,news,neg,0
2015/31,siemens,drum,1,news,pos,0
2015/31,siemens,drum,2,blog,neg,0
2015/31,siemens,drum,2,blog,pos,0
2015/31,siemens,drum,5,community,neg,0
2015/31,siemens,drum,5,community,pos,0
2015/31,siemens,drum,7,bbs,neg,0
2015/31,siemens,drum,7,bbs,pos,1
2015/31,siemens,drum,9,weibo,neg,5
2015/31,siemens,drum,9,weibo,pos,1
2015/31,siemens,drum,z,others,neg,0
2015/31,siemens,drum,z,others,pos,0
2015/32,galanz,bolun,0,wiki,neg,0
2015/32,galanz,bolun,0,wiki,pos,0
2015/32,galanz,bolun,1,news,neg,0
2015/32,galanz,bolun,1,news,pos,0
2015/32,galanz,bolun,2,blog,neg,0
2015/32,galanz,bolun,2,blog,pos,0
2015/32,galanz,bolun,5,community,neg,0
2015/32,galanz,bolun,5,community,pos,0
2015/32,galanz,bolun,7,bbs,neg,0
2015/32,galanz,bolun,7,bbs,pos,0
2015/32,galanz,bolun,9,weibo,neg,0
2015/32,galanz,bolun,9,weibo,pos,0
2015/32,galanz,bolun,z,others,neg,0
2015/32,galanz,bolun,z,others,pos,0
2015/32,galanz,drum,0,wiki,neg,0
2015/32,galanz,drum,0,wiki,pos,0
2015/32,galanz,drum,1,news,neg,0
2015/32,galanz,drum,1,news,pos,1
2015/32,galanz,drum,2,blog,neg,0
2015/32,galanz,drum,2,blog,pos,0
2015/32,galanz,drum,5,community,neg,0
2015/32,galanz,drum,5,community,pos,0
2015/32,galanz,drum,7,bbs,neg,0
2015/32,galanz,drum,7,bbs,pos,0
2015/32,galanz,drum,9,weibo,neg,0
2015/32,galanz,drum,9,weibo,pos,0
2015/32,galanz,drum,z,others,neg,0
2015/32,galanz,drum,z,others,pos,0
2015/32,haier,bolun,0,wiki,neg,7
2015/32,haier,bolun,0,wiki,pos,0
2015/32,haier,bolun,1,news,neg,0
2015/32,haier,bolun,1,news,pos,10
2015/32,haier,bolun,2,blog,neg,0
2015/32,haier,bolun,2,blog,pos,0
2015/32,haier,bolun,5,community,neg,0
2015/32,haier,bolun,5,community,pos,0
2015/32,haier,bolun,7,bbs,neg,3
2015/32,haier,bolun,7,bbs,pos,2
2015/32,haier,bolun,9,weibo,neg,1
2015/32,haier,bolun,9,weibo,pos,0
2015/32,haier,bolun,z,others,neg,0
2015/32,haier,bolun,z,others,pos,0
2015/32,haier,drum,0,wiki,neg,33
2015/32,haier,drum,0,wiki,pos,0
2015/32,haier,drum,1,news,neg,1
2015/32,haier,drum,1,news,pos,16
2015/32,haier,drum,2,blog,neg,0
2015/32,haier,drum,2,blog,pos,0
2015/32,haier,drum,5,community,neg,0
2015/32,haier,drum,5,community,pos,0
2015/32,haier,drum,7,bbs,neg,4
2015/32,haier,drum,7,bbs,pos,6
2015/32,haier,drum,9,weibo,neg,0
2015/32,haier,drum,9,weibo,pos,0
2015/32,haier,drum,z,others,neg,0
2015/32,haier,drum,z,others,pos,1
2015/32,hisense,bolun,0,wiki,neg,2
2015/32,hisense,bolun,0,wiki,pos,0
2015/32,hisense,bolun,1,news,neg,0
2015/32,hisense,bolun,1,news,pos,0
2015/32,hisense,bolun,2,blog,neg,0
2015/32,hisense,bolun,2,blog,pos,0
2015/32,hisense,bolun,5,community,neg,0
2015/32,hisense,bolun,5,community,pos,0
2015/32,hisense,bolun,7,bbs,neg,0
2015/32,hisense,bolun,7,bbs,pos,1
2015/32,hisense,bolun,9,weibo,neg,0
2015/32,hisense,bolun,9,weibo,pos,0
2015/32,hisense,bolun,z,others,neg,0
2015/32,hisense,bolun,z,others,pos,0
2015/32,hisense,drum,0,wiki,neg,2
2015/32,hisense,drum,0,wiki,pos,0
2015/32,hisense,drum,1,news,neg,1
2015/32,hisense,drum,1,news,pos,2
2015/32,hisense,drum,2,blog,neg,0
2015/32,hisense,drum,2,blog,pos,0
2015/32,hisense,drum,5,community,neg,0
2015/32,hisense,drum,5,community,pos,0
2015/32,hisense,drum,7,bbs,neg,1
2015/32,hisense,drum,7,bbs,pos,0
2015/32,hisense,drum,9,weibo,neg,0
2015/32,hisense,drum,9,weibo,pos,0
2015/32,hisense,drum,z,others,neg,0
2015/32,hisense,drum,z,others,pos,0
2015/32,lg,bolun,0,wiki,neg,1
2015/32,lg,bolun,0,wiki,pos,0
2015/32,lg,bolun,1,news,neg,0
2015/32,lg,bolun,1,news,pos,1
2015/32,lg,bolun,2,blog,neg,0
2015/32,lg,bolun,2,blog,pos,0
2015/32,lg,bolun,5,community,neg,0
2015/32,lg,bolun,5,community,pos,0
2015/32,lg,bolun,7,bbs,neg,0
2015/32,lg,bolun,7,bbs,pos,0
2015/32,lg,bolun,9,weibo,neg,0
2015/32,lg,bolun,9,weibo,pos,0
2015/32,lg,bolun,z,others,neg,0
2015/32,lg,bolun,z,others,pos,0
2015/32,lg,drum,0,wiki,neg,0
2015/32,lg,drum,0,wiki,pos,26
2015/32,lg,drum,1,news,neg,8
2015/32,lg,drum,1,news,pos,0
2015/32,lg,drum,2,blog,neg,0
2015/32,lg,drum,2,blog,pos,0
2015/32,lg,drum,5,community,neg,0
2015/32,lg,drum,5,community,pos,0
2015/32,lg,drum,7,bbs,neg,0
2015/32,lg,drum,7,bbs,pos,4
2015/32,lg,drum,9,weibo,neg,0
2015/32,lg,drum,9,weibo,pos,2
2015/32,lg,drum,z,others,neg,0
2015/32,lg,drum,z,others,pos,0
2015/32,sanyo,bolun,0,wiki,neg,1
2015/32,sanyo,bolun,0,wiki,pos,0
2015/32,sanyo,bolun,1,news,neg,0
2015/32,sanyo,bolun,1,news,pos,0
2015/32,sanyo,bolun,2,blog,neg,0
2015/32,sanyo,bolun,2,blog,pos,0
2015/32,sanyo,bolun,5,community,neg,0
2015/32,sanyo,bolun,5,community,pos,0
2015/32,sanyo,bolun,7,bbs,neg,0
2015/32,sanyo,bolun,7,bbs,pos,0
2015/32,sanyo,bolun,9,weibo,neg,0
2015/32,sanyo,bolun,9,weibo,pos,0
2015/32,sanyo,bolun,z,others,neg,0
2015/32,sanyo,bolun,z,others,pos,0
2015/32,sanyo,drum,0,wiki,neg,35
2015/32,sanyo,drum,0,wiki,pos,1
2015/32,sanyo,drum,1,news,neg,1
2015/32,sanyo,drum,1,news,pos,20
2015/32,sanyo,drum,2,blog,neg,0
2015/32,sanyo,drum,2,blog,pos,0
2015/32,sanyo,drum,5,community,neg,0
2015/32,sanyo,drum,5,community,pos,0
2015/32,sanyo,drum,7,bbs,neg,0
2015/32,sanyo,drum,7,bbs,pos,1
2015/32,sanyo,drum,9,weibo,neg,0
2015/32,sanyo,drum,9,weibo,pos,0
2015/32,sanyo,drum,z,others,neg,0
2015/32,sanyo,drum,z,others,pos,1
2015/32,siemens,bolun,0,wiki,neg,0
2015/32,siemens,bolun,0,wiki,pos,0
2015/32,siemens,bolun,1,news,neg,0
2015/32,siemens,bolun,1,news,pos,0
2015/32,siemens,bolun,2,blog,neg,0
2015/32,siemens,bolun,2,blog,pos,0
2015/32,siemens,bolun,5,community,neg,0
2015/32,siemens,bolun,5,community,pos,0
2015/32,siemens,bolun,7,bbs,neg,0
2015/32,siemens,bolun,7,bbs,pos,0
2015/32,siemens,bolun,9,weibo,neg,1
2015/32,siemens,bolun,9,weibo,pos,0
2015/32,siemens,bolun,z,others,neg,0
2015/32,siemens,bolun,z,others,pos,0
2015/32,siemens,drum,0,wiki,neg,51
2015/32,siemens,drum,0,wiki,pos,0
2015/32,siemens,drum,1,news,neg,1
2015/32,siemens,drum,1,news,pos,6
2015/32,siemens,drum,2,blog,neg,0
2015/32,siemens,drum,2,blog,pos,0
2015/32,siemens,drum,5,community,neg,0
2015/32,siemens,drum,5,community,pos,0
2015/32,siemens,drum,7,bbs,neg,2
2015/32,siemens,drum,7,bbs,pos,2
2015/32,siemens,drum,9,weibo,neg,2
2015/32,siemens,drum,9,weibo,pos,0
2015/32,siemens,drum,z,others,neg,0
2015/32,siemens,drum,z,others,pos,0
2015/33,galanz,bolun,0,wiki,neg,0
2015/33,galanz,bolun,0,wiki,pos,0
2015/33,galanz,bolun,1,news,neg,0
2015/33,galanz,bolun,1,news,pos,1
2015/33,galanz,bolun,2,blog,neg,0
2015/33,galanz,bolun,2,blog,pos,0
2015/33,galanz,bolun,5,community,neg,0
2015/33,galanz,bolun,5,community,pos,0
2015/33,galanz,bolun,7,bbs,neg,0
2015/33,galanz,bolun,7,bbs,pos,0
2015/33,galanz,bolun,9,weibo,neg,0
2015/33,galanz,bolun,9,weibo,pos,0
2015/33,galanz,bolun,z,others,neg,0
2015/33,galanz,bolun,z,others,pos,0
2015/33,galanz,drum,0,wiki,neg,0
2015/33,galanz,drum,0,wiki,pos,0
2015/33,galanz,drum,1,news,neg,0
2015/33,galanz,drum,1,news,pos,3
2015/33,galanz,drum,2,blog,neg,0
2015/33,galanz,drum,2,blog,pos,0
2015/33,galanz,drum,5,community,neg,0
2015/33,galanz,drum,5,community,pos,0
2015/33,galanz,drum,7,bbs,neg,0
2015/33,galanz,drum,7,bbs,pos,0
2015/33,galanz,drum,9,weibo,neg,0
2015/33,galanz,drum,9,weibo,pos,0
2015/33,galanz,drum,z,others,neg,0
2015/33,galanz,drum,z,others,pos,0
2015/33,haier,bolun,0,wiki,neg,1
2015/33,haier,bolun,0,wiki,pos,1
2015/33,haier,bolun,1,news,neg,0
2015/33,haier,bolun,1,news,pos,24
2015/33,haier,bolun,2,blog,neg,0
2015/33,haier,bolun,2,blog,pos,0
2015/33,haier,bolun,5,community,neg,0
2015/33,haier,bolun,5,community,pos,0
2015/33,haier,bolun,7,bbs,neg,4
2015/33,haier,bolun,7,bbs,pos,1
2015/33,haier,bolun,9,weibo,neg,1
2015/33,haier,bolun,9,weibo,pos,0
2015/33,haier,bolun,z,others,neg,0
2015/33,haier,bolun,z,others,pos,0
2015/33,haier,drum,0,wiki,neg,19
2015/33,haier,drum,0,wiki,pos,1
2015/33,haier,drum,1,news,neg,3
2015/33,haier,drum,1,news,pos,31
2015/33,haier,drum,2,blog,neg,0
2015/33,haier,drum,2,blog,pos,1
2015/33,haier,drum,5,community,neg,0
2015/33,haier,drum,5,community,pos,0
2015/33,haier,drum,7,bbs,neg,8
2015/33,haier,drum,7,bbs,pos,2
2015/33,haier,drum,9,weibo,neg,3
2015/33,haier,drum,9,weibo,pos,0
2015/33,haier,drum,z,others,neg,0
2015/33,haier,drum,z,others,pos,1
2015/33,hisense,bolun,0,wiki,neg,0
2015/33,hisense,bolun,0,wiki,pos,0
2015/33,hisense,bolun,1,news,neg,0
2015/33,hisense,bolun,1,news,pos,0
2015/33,hisense,bolun,2,blog,neg,0
2015/33,hisense,bolun,2,blog,pos,0
2015/33,hisense,bolun,5,community,neg,0
2015/33,hisense,bolun,5,community,pos,0
2015/33,hisense,bolun,7,bbs,neg,0
2015/33,hisense,bolun,7,bbs,pos,0
2015/33,hisense,bolun,9,weibo,neg,0
2015/33,hisense,bolun,9,weibo,pos,0
2015/33,hisense,bolun,z,others,neg,0
2015/33,hisense,bolun,z,others,pos,0
2015/33,hisense,drum,0,wiki,neg,0
2015/33,hisense,drum,0,wiki,pos,0
2015/33,hisense,drum,1,news,neg,0
2015/33,hisense,drum,1,news,pos,2
2015/33,hisense,drum,2,blog,neg,0
2015/33,hisense,drum,2,blog,pos,0
2015/33,hisense,drum,5,community,neg,0
2015/33,hisense,drum,5,community,pos,0
2015/33,hisense,drum,7,bbs,neg,1
2015/33,hisense,drum,7,bbs,pos,1
2015/33,hisense,drum,9,weibo,neg,0
2015/33,hisense,drum,9,weibo,pos,0
2015/33,hisense,drum,z,others,neg,0
2015/33,hisense,drum,z,others,pos,0
2015/33,lg,bolun,0,wiki,neg,1
2015/33,lg,bolun,0,wiki,pos,0
2015/33,lg,bolun,1,news,neg,0
2015/33,lg,bolun,1,news,pos,0
2015/33,lg,bolun,2,blog,neg,0
2015/33,lg,bolun,2,blog,pos,0
2015/33,lg,bolun,5,community,neg,0
2015/33,lg,bolun,5,community,pos,0
2015/33,lg,bolun,7,bbs,neg,0
2015/33,lg,bolun,7,bbs,pos,0
2015/33,lg,bolun,9,weibo,neg,0
2015/33,lg,bolun,9,weibo,pos,0
2015/33,lg,bolun,z,others,neg,0
2015/33,lg,bolun,z,others,pos,0
2015/33,lg,drum,0,wiki,neg,1
2015/33,lg,drum,0,wiki,pos,6
2015/33,lg,drum,1,news,neg,11
2015/33,lg,drum,1,news,pos,0
2015/33,lg,drum,2,blog,neg,0
2015/33,lg,drum,2,blog,pos,0
2015/33,lg,drum,5,community,neg,0
2015/33,lg,drum,5,community,pos,0
2015/33,lg,drum,7,bbs,neg,0
2015/33,lg,drum,7,bbs,pos,1
2015/33,lg,drum,9,weibo,neg,0
2015/33,lg,drum,9,weibo,pos,3
2015/33,lg,drum,z,others,neg,0
2015/33,lg,drum,z,others,pos,0
2015/33,sanyo,bolun,0,wiki,neg,1
2015/33,sanyo,bolun,0,wiki,pos,0
2015/33,sanyo,bolun,1,news,neg,0
2015/33,sanyo,bolun,1,news,pos,2
2015/33,sanyo,bolun,2,blog,neg,0
2015/33,sanyo,bolun,2,blog,pos,0
2015/33,sanyo,bolun,5,community,neg,0
2015/33,sanyo,bolun,5,community,pos,0
2015/33,sanyo,bolun,7,bbs,neg,0
2015/33,sanyo,bolun,7,bbs,pos,0
2015/33,sanyo,bolun,9,weibo,neg,0
2015/33,sanyo,bolun,9,weibo,pos,0
2015/33,sanyo,bolun,z,others,neg,0
2015/33,sanyo,bolun,z,others,pos,0
2015/33,sanyo,drum,0,wiki,neg,6
2015/33,sanyo,drum,0,wiki,pos,0
2015/33,sanyo,drum,1,news,neg,0
2015/33,sanyo,drum,1,news,pos,6
2015/33,sanyo,drum,2,blog,neg,0
2015/33,sanyo,drum,2,blog,pos,0
2015/33,sanyo,drum,5,community,neg,0
2015/33,sanyo,drum,5,community,pos,0
2015/33,sanyo,drum,7,bbs,neg,1
2015/33,sanyo,drum,7,bbs,pos,0
2015/33,sanyo,drum,9,weibo,neg,0
2015/33,sanyo,drum,9,weibo,pos,0
2015/33,sanyo,drum,z,others,neg,0
2015/33,sanyo,drum,z,others,pos,0
2015/33,siemens,bolun,0,wiki,neg,1
2015/33,siemens,bolun,0,wiki,pos,0
2015/33,siemens,bolun,1,news,neg,0
2015/33,siemens,bolun,1,news,pos,0
2015/33,siemens,bolun,2,blog,neg,0
2015/33,siemens,bolun,2,blog,pos,0
2015/33,siemens,bolun,5,community,neg,0
2015/33,siemens,bolun,5,community,pos,0
2015/33,siemens,bolun,7,bbs,neg,0
2015/33,siemens,bolun,7,bbs,pos,0
2015/33,siemens,bolun,9,weibo,neg,0
2015/33,siemens,bolun,9,weibo,pos,0
2015/33,siemens,bolun,z,others,neg,0
2015/33,siemens,bolun,z,others,pos,0
2015/33,siemens,drum,0,wiki,neg,18
2015/33,siemens,drum,0,wiki,pos,1
2015/33,siemens,drum,1,news,neg,1
2015/33,siemens,drum,1,news,pos,9
2015/33,siemens,drum,2,blog,neg,0
2015/33,siemens,drum,2,blog,pos,0
2015/33,siemens,drum,5,community,neg,0
2015/33,siemens,drum,5,community,pos,0
2015/33,siemens,drum,7,bbs,neg,5
2015/33,siemens,drum,7,bbs,pos,0
2015/33,siemens,drum,9,weibo,neg,3
2015/33,siemens,drum,9,weibo,pos,0
2015/33,siemens,drum,z,others,neg,0
2015/33,siemens,drum,z,others,pos,0
2015/34,galanz,bolun,0,wiki,neg,0
2015/34,galanz,bolun,0,wiki,pos,0
2015/34,galanz,bolun,1,news,neg,0
2015/34,galanz,bolun,1,news,pos,0
2015/34,galanz,bolun,2,blog,neg,0
2015/34,galanz,bolun,2,blog,pos,0
2015/34,galanz,bolun,5,community,neg,0
2015/34,galanz,bolun,5,community,pos,0
2015/34,galanz,bolun,7,bbs,neg,0
2015/34,galanz,bolun,7,bbs,pos,0
2015/34,galanz,bolun,9,weibo,neg,0
2015/34,galanz,bolun,9,weibo,pos,0
2015/34,galanz,bolun,z,others,neg,0
2015/34,galanz,bolun,z,others,pos,0
2015/34,galanz,drum,0,wiki,neg,0
2015/34,galanz,drum,0,wiki,pos,0
2015/34,galanz,drum,1,news,neg,0
2015/34,galanz,drum,1,news,pos,21
2015/34,galanz,drum,2,blog,neg,0
2015/34,galanz,drum,2,blog,pos,0
2015/34,galanz,drum,5,community,neg,0
2015/34,galanz,drum,5,community,pos,0
2015/34,galanz,drum,7,bbs,neg,0
2015/34,galanz,drum,7,bbs,pos,3
2015/34,galanz,drum,9,weibo,neg,0
2015/34,galanz,drum,9,weibo,pos,0
2015/34,galanz,drum,z,others,neg,0
2015/34,galanz,drum,z,others,pos,0
2015/34,haier,bolun,0,wiki,neg,5
2015/34,haier,bolun,0,wiki,pos,3
2015/34,haier,bolun,1,news,neg,0
2015/34,haier,bolun,1,news,pos,28
2015/34,haier,bolun,2,blog,neg,0
2015/34,haier,bolun,2,blog,pos,0
2015/34,haier,bolun,5,community,neg,0
2015/34,haier,bolun,5,community,pos,0
2015/34,haier,bolun,7,bbs,neg,1
2015/34,haier,bolun,7,bbs,pos,1
2015/34,haier,bolun,9,weibo,neg,2
2015/34,haier,bolun,9,weibo,pos,0
2015/34,haier,bolun,z,others,neg,0
2015/34,haier,bolun,z,others,pos,1
2015/34,haier,drum,0,wiki,neg,23
2015/34,haier,drum,0,wiki,pos,0
2015/34,haier,drum,1,news,neg,2
2015/34,haier,drum,1,news,pos,26
2015/34,haier,drum,2,blog,neg,0
2015/34,haier,drum,2,blog,pos,0
2015/34,haier,drum,5,community,neg,0
2015/34,haier,drum,5,community,pos,0
2015/34,haier,drum,7,bbs,neg,3
2015/34,haier,drum,7,bbs,pos,3
2015/34,haier,drum,9,weibo,neg,0
2015/34,haier,drum,9,weibo,pos,0
2015/34,haier,drum,z,others,neg,0
2015/34,haier,drum,z,others,pos,0
2015/34,hisense,bolun,0,wiki,neg,1
2015/34,hisense,bolun,0,wiki,pos,0
2015/34,hisense,bolun,1,news,neg,0
2015/34,hisense,bolun,1,news,pos,0
2015/34,hisense,bolun,2,blog,neg,0
2015/34,hisense,bolun,2,blog,pos,0
2015/34,hisense,bolun,5,community,neg,0
2015/34,hisense,bolun,5,community,pos,0
2015/34,hisense,bolun,7,bbs,neg,1
2015/34,hisense,bolun,7,bbs,pos,1
2015/34,hisense,bolun,9,weibo,neg,0
2015/34,hisense,bolun,9,weibo,pos,0
2015/34,hisense,bolun,z,others,neg,0
2015/34,hisense,bolun,z,others,pos,0
2015/34,hisense,drum,0,wiki,neg,1
2015/34,hisense,drum,0,wiki,pos,0
2015/34,hisense,drum,1,news,neg,0
2015/34,hisense,drum,1,news,pos,2
2015/34,hisense,drum,2,blog,neg,0
2015/34,hisense,drum,2,blog,pos,0
2015/34,hisense,drum,5,community,neg,0
2015/34,hisense,drum,5,community,pos,0
2015/34,hisense,drum,7,bbs,neg,0
2015/34,hisense,drum,7,bbs,pos,1
2015/34,hisense,drum,9,weibo,neg,0
