weeknum,company,product,media_num,media_name,neg_pos,count
2015/37,siemens,drum,z,others,pos,0
2015/38,galanz,bolun,0,wiki,neg,0
2015/38,galanz,bolun,0,wiki,pos,0
2015/38,galanz,bolun,1,news,neg,0
2015/38,galanz,bolun,1,news,pos,1
2015/38,galanz,bolun,2,blog,neg,0
2015/38,galanz,bolun,2,blog,pos,0
2015/38,galanz,bolun,5,community,neg,0
2015/38,galanz,bolun,5,community,pos,0
2015/38,galanz,bolun,7,bbs,neg,0
2015/38,galanz,bolun,7,bbs,pos,0
2015/38,galanz,bolun,9,weibo,neg,0
2015/38,galanz,bolun,9,weibo,pos,0
2015/38,galanz,bolun,z,others,neg,0
2015/38,galanz,bolun,z,others,pos,0
2015/38,galanz,drum,0,wiki,neg,0
2015/38,galanz,drum,0,wiki,pos,0
2015/38,galanz,drum,1,news,neg,0
2015/38,galanz,drum,1,news,pos,15
2015/38,galanz,drum,2,blog,neg,0
2015/38,galanz,drum,2,blog,pos,0
2015/38,galanz,drum,5,community,neg,0
2015/38,galanz,drum,5,community,pos,0
2015/38,galanz,drum,7,bbs,neg,0
2015/38,galanz,drum,7,bbs,pos,0
2015/38,galanz,drum,9,weibo,neg,0
2015/38,galanz,drum,9,weibo,pos,0
2015/38,galanz,drum,z,others,neg,0
2015/38,galanz,drum,z,others,pos,0
2015/38,haier,bolun,0,wiki,neg,3
2015/38,haier,bolun,0,wiki,pos,0
2015/38,haier,bolun,1,news,neg,0
2015/38,haier,bolun,1,news,pos,38
2015/38,haier,bolun,2,blog,neg,0
2015/38,haier,bolun,2,blog,pos,0
2015/38,haier,bolun,5,community,neg,0
2015/38,haier,bolun,5,community,pos,0
2015/38,haier,bolun,7,bbs,neg,0
2015/38,haier,bolun,7,bbs,pos,1
2015/38,haier,bolun,9,weibo,neg,0
2015/38,haier,bolun,9,weibo,pos,0
2015/38,haier,bolun,z,others,neg,0
2015/38,haier,bolun,z,others,pos,1
2015/38,haier,drum,0,wiki,neg,25
2015/38,haier,drum,0,wiki,pos,0
2015/38,haier,drum,1,news,neg,0
2015/38,haier,drum,1,news,pos,48
2015/38,haier,drum,2,blog,neg,0
2015/38,haier,drum,2,blog,pos,0
2015/38,haier,drum,5,community,neg,0
2015/38,haier,drum,5,community,pos,0
2015/38,haier,drum,7,bbs,neg,5
2015/38,haier,drum,7,bbs,pos,2
2015/38,haier,drum,9,weibo,neg,0
2015/38,haier,drum,9,weibo,pos,0
2015/38,haier,drum,z,others,neg,0
2015/38,haier,drum,z,others,pos,0
2015/38,hisense,bolun,0,wiki,neg,0
2015/38,hisense,bolun,0,wiki,pos,0
2015/38,hisense,bolun,1,news,neg,0
2015/38,hisense,bolun,1,news,pos,1
2015/38,hisense,bolun,2,blog,neg,0
2015/38,hisense,bolun,2,blog,pos,0
2015/38,hisense,bolun,5,community,neg,0
2015/38,hisense,bolun,5,community,pos,0
2015/38,hisense,bolun,7,bbs,neg,1
2015/38,hisense,bolun,7,bbs,pos,0
2015/38,hisense,bolun,9,weibo,neg,0
2015/38,hisense,bolun,9,weibo,pos,0
2015/38,hisense,bolun,z,others,neg,0
2015/38,hisense,bolun,z,others,pos,0
2015/38,hisense,drum,0,wiki,neg,2
2015/38,hisense,drum,0,wiki,pos,0
2015/38,hisense,drum,1,news,neg,0
2015/38,hisense,drum,1,news,pos,20
2015/38,hisense,drum,2,blog,neg,0
2015/38,hisense,drum,2,blog,pos,0
2015/38,hisense,drum,5,community,neg,0
2015/38,hisense,drum,5,community,pos,0
2015/38,hisense,drum,7,bbs,neg,1
2015/38,hisense,drum,7,bbs,pos,2
2015/38,hisense,drum,9,weibo,neg,0
2015/38,hisense,drum,9,weibo,pos,0
2015/38,hisense,drum,z,others,neg,0
2015/38,hisense,drum,z,others,pos,0
2015/38,lg,bolun,0,wiki,neg,3
2015/38,lg,bolun,0,wiki,pos,0
2015/38,lg,bolun,1,news,neg,0
2015/38,lg,bolun,1,news,pos,1
2015/38,lg,bolun,2,blog,neg,0
2015/38,lg,bolun,2,blog,pos,0
2015/38,lg,bolun,5,community,neg,0
2015/38,lg,bolun,5,community,pos,0
2015/38,lg,bolun,7,bbs,neg,0
2015/38,lg,bolun,7,bbs,pos,0
2015/38,lg,bolun,9,weibo,neg,0
2015/38,lg,bolun,9,weibo,pos,0
2015/38,lg,bolun,z,others,neg,0
2015/38,lg,bolun,z,others,pos,0
2015/38,lg,drum,0,wiki,neg,0
2015/38,lg,drum,0,wiki,pos,10
2015/38,lg,drum,1,news,neg,21
2015/38,lg,drum,1,news,pos,4
2015/38,lg,drum,2,blog,neg,0
2015/38,lg,drum,2,blog,pos,0
2015/38,lg,drum,5,community,neg,0
2015/38,lg,drum,5,community,pos,0
2015/38,lg,drum,7,bbs,neg,3
2015/38,lg,drum,7,bbs,pos,2
2015/38,lg,drum,9,weibo,neg,0
2015/38,lg,drum,9,weibo,pos,0
2015/38,lg,drum,z,others,neg,0
2015/38,lg,drum,z,others,pos,0
2015/38,sanyo,bolun,0,wiki,neg,3
2015/38,sanyo,bolun,0,wiki,pos,0
2015/38,sanyo,bolun,1,news,neg,0
2015/38,sanyo,bolun,1,news,pos,1
2015/38,sanyo,bolun,2,blog,neg,0
2015/38,sanyo,bolun,2,blog,pos,0
2015/38,sanyo,bolun,5,community,neg,0
2015/38,sanyo,bolun,5,community,pos,0
2015/38,sanyo,bolun,7,bbs,neg,1
2015/38,sanyo,bolun,7,bbs,pos,0
2015/38,sanyo,bolun,9,weibo,neg,0
2015/38,sanyo,bolun,9,weibo,pos,0
2015/38,sanyo,bolun,z,others,neg,0
2015/38,sanyo,bolun,z,others,pos,0
2015/38,sanyo,drum,0,wiki,neg,16
2015/38,sanyo,drum,0,wiki,pos,0
2015/38,sanyo,drum,1,news,neg,0
2015/38,sanyo,drum,1,news,pos,5
2015/38,sanyo,drum,2,blog,neg,0
2015/38,sanyo,drum,2,blog,pos,0
2015/38,sanyo,drum,5,community,neg,0
2015/38,sanyo,drum,5,community,pos,0
2015/38,sanyo,drum,7,bbs,neg,1
2015/38,sanyo,drum,7,bbs,pos,2
2015/38,sanyo,drum,9,weibo,neg,0
2015/38,sanyo,drum,9,weibo,pos,0
2015/38,sanyo,drum,z,others,neg,0
2015/38,sanyo,drum,z,others,pos,0
2015/38,siemens,bolun,0,wiki,neg,0
2015/38,siemens,bolun,0,wiki,pos,0
2015/38,siemens,bolun,1,news,neg,0
2015/38,siemens,bolun,1,news,pos,0
2015/38,siemens,bolun,2,blog,neg,0
2015/38,siemens,bolun,2,blog,pos,0
2015/38,siemens,bolun,5,community,neg,0
2015/38,siemens,bolun,5,community,pos,0
2015/38,siemens,bolun,7,bbs,neg,0
2015/38,siemens,bolun,7,bbs,pos,1
2015/38,siemens,bolun,9,weibo,neg,0
2015/38,siemens,bolun,9,weibo,pos,0
2015/38,siemens,bolun,z,others,neg,0
2015/38,siemens,bolun,z,others,pos,0
2015/38,siemens,drum,0,wiki,neg,22
2015/38,siemens,drum,0,wiki,pos,0
2015/38,siemens,drum,1,news,neg,0
2015/38,siemens,drum,1,news,pos,19
2015/38,siemens,drum,2,blog,neg,0
2015/38,siemens,drum,2,blog,pos,0
2015/38,siemens,drum,5,community,neg,0
2015/38,siemens,drum,5,community,pos,0
2015/38,siemens,drum,7,bbs,neg,2
2015/38,siemens,drum,7,bbs,pos,4
2015/38,siemens,drum,9,weibo,neg,0
2015/38,siemens,drum,9,weibo,pos,0
2015/38,siemens,drum,z,others,neg,0
2015/38,siemens,drum,z,others,pos,0
2015/39,galanz,bolun,0,wiki,neg,0
2015/39,galanz,bolun,0,wiki,pos,0
2015/39,galanz,bolun,1,news,neg,0
2015/39,galanz,bolun,1,news,pos,0
2015/39,galanz,bolun,2,blog,neg,0
2015/39,galanz,bolun,2,blog,pos,0
2015/39,galanz,bolun,5,community,neg,0
2015/39,galanz,bolun,5,community,pos,0
2015/39,galanz,bolun,7,bbs,neg,0
2015/39,galanz,bolun,7,bbs,pos,0
2015/39,galanz,bolun,9,weibo,neg,0
2015/39,galanz,bolun,9,weibo,pos,0
2015/39,galanz,bolun,z,others,neg,0
2015/39,galanz,bolun,z,others,pos,0
2015/39,galanz,drum,0,wiki,neg,0
2015/39,galanz,drum,0,wiki,pos,0
2015/39,galanz,drum,1,news,neg,0
2015/39,galanz,drum,1,news,pos,14
2015/39,galanz,drum,2,blog,neg,0
2015/39,galanz,drum,2,blog,pos,0
2015/39,galanz,drum,5,community,neg,0
2015/39,galanz,drum,5,community,pos,0
2015/39,galanz,drum,7,bbs,neg,0
2015/39,galanz,drum,7,bbs,pos,1
2015/39,galanz,drum,9,weibo,neg,0
2015/39,galanz,drum,9,weibo,pos,0
2015/39,galanz,drum,z,others,neg,0
2015/39,galanz,drum,z,others,pos,0
2015/39,haier,bolun,0,wiki,neg,7
2015/39,haier,bolun,0,wiki,pos,0
2015/39,haier,bolun,1,news,neg,0
2015/39,haier,bolun,1,news,pos,40
2015/39,haier,bolun,2,blog,neg,0
2015/39,haier,bolun,2,blog,pos,0
2015/39,haier,bolun,5,community,neg,0
2015/39,haier,bolun,5,community,pos,0
2015/39,haier,bolun,7,bbs,neg,2
2015/39,haier,bolun,7,bbs,pos,0
2015/39,haier,bolun,9,weibo,neg,1
2015/39,haier,bolun,9,weibo,pos,0
2015/39,haier,bolun,z,others,neg,0
2015/39,haier,bolun,z,others,pos,2
2015/39,haier,drum,0,wiki,neg,33
2015/39,haier,drum,0,wiki,pos,0
2015/39,haier,drum,1,news,neg,0
2015/39,haier,drum,1,news,pos,96
2015/39,haier,drum,2,blog,neg,0
2015/39,haier,drum,2,blog,pos,0
2015/39,haier,drum,5,community,neg,0
2015/39,haier,drum,5,community,pos,0
2015/39,haier,drum,7,bbs,neg,13
2015/39,haier,drum,7,bbs,pos,3
2015/39,haier,drum,9,weibo,neg,4
2015/39,haier,drum,9,weibo,pos,0
2015/39,haier,drum,z,others,neg,0
2015/39,haier,drum,z,others,pos,2
2015/39,hisense,bolun,0,wiki,neg,0
2015/39,hisense,bolun,0,wiki,pos,0
2015/39,hisense,bolun,1,news,neg,0
2015/39,hisense,bolun,1,news,pos,0
2015/39,hisense,bolun,2,blog,neg,0
2015/39,hisense,bolun,2,blog,pos,0
2015/39,hisense,bolun,5,community,neg,0
2015/39,hisense,bolun,5,community,pos,0
2015/39,hisense,bolun,7,bbs,neg,0
2015/39,hisense,bolun,7,bbs,pos,0
2015/39,hisense,bolun,9,weibo,neg,0
2015/39,hisense,bolun,9,weibo,pos,0
2015/39,hisense,bolun,z,others,neg,0
2015/39,hisense,bolun,z,others,pos,0
2015/39,hisense,drum,0,wiki,neg,2
2015/39,hisense,drum,0,wiki,pos,0
2015/39,hisense,drum,1,news,neg,0
2015/39,hisense,drum,1,news,pos,5
2015/39,hisense,drum,2,blog,neg,0
2015/39,hisense,drum,2,blog,pos,0
2015/39,hisense,drum,5,community,neg,0
2015/39,hisense,drum,5,community,pos,0
2015/39,hisense,drum,7,bbs,neg,0
2015/39,hisense,drum,7,bbs,pos,1
2015/39,hisense,drum,9,weibo,neg,0
2015/39,hisense,drum,9,weibo,pos,0
2015/39,hisense,drum,z,others,neg,0
2015/39,hisense,drum,z,others,pos,0
2015/39,lg,bolun,0,wiki,neg,1
2015/39,lg,bolun,0,wiki,pos,0
2015/39,lg,bolun,1,news,neg,0
2015/39,lg,bolun,1,news,pos,0
2015/39,lg,bolun,2,blog,neg,0
2015/39,lg,bolun,2,blog,pos,0
2015/39,lg,bolun,5,community,neg,0
2015/39,lg,bolun,5,community,pos,0
2015/39,lg,bolun,7,bbs,neg,0
2015/39,lg,bolun,7,bbs,pos,0
2015/39,lg,bolun,9,weibo,neg,0
2015/39,lg,bolun,9,weibo,pos,0
2015/39,lg,bolun,z,others,neg,0
2015/39,lg,bolun,z,others,pos,0
2015/39,lg,drum,0,wiki,neg,0
2015/39,lg,drum,0,wiki,pos,10
2015/39,lg,drum,1,news,neg,27
2015/39,lg,drum,1,news,pos,0
2015/39,lg,drum,2,blog,neg,0
2015/39,lg,drum,2,blog,pos,0
2015/39,lg,drum,5,community,neg,0
2015/39,lg,drum,5,community,pos,0
2015/39,lg,drum,7,bbs,neg,2
2015/39,lg,drum,7,bbs,pos,3
2015/39,lg,drum,9,weibo,neg,0
2015/39,lg,drum,9,weibo,pos,1
2015/39,lg,drum,z,others,neg,0
2015/39,lg,drum,z,others,pos,0
2015/39,sanyo,bolun,0,wiki,neg,1
2015/39,sanyo,bolun,0,wiki,pos,0
2015/39,sanyo,bolun,1,news,neg,0
2015/39,sanyo,bolun,1,news,pos,0
2015/39,sanyo,bolun,2,blog,neg,0
2015/39,sanyo,bolun,2,blog,pos,0
2015/39,sanyo,bolun,5,community,neg,0
2015/39,sanyo,bolun,5,community,pos,0
2015/39,sanyo,bolun,7,bbs,neg,0
2015/39,sanyo,bolun,7,bbs,pos,0
2015/39,sanyo,bolun,9,weibo,neg,0
2015/39,sanyo,bolun,9,weibo,pos,0
2015/39,sanyo,bolun,z,others,neg,0
2015/39,sanyo,bolun,z,others,pos,0
2015/39,sanyo,drum,0,wiki,neg,12
2015/39,sanyo,drum,0,wiki,pos,0
2015/39,sanyo,drum,1,news,neg,0
2015/39,sanyo,drum,1,news,pos,2
2015/39,sanyo,drum,2,blog,neg,0
2015/39,sanyo,drum,2,blog,pos,0
2015/39,sanyo,drum,5,community,neg,0
2015/39,sanyo,drum,5,community,pos,0
2015/39,sanyo,drum,7,bbs,neg,2
2015/39,sanyo,drum,7,bbs,pos,0
2015/39,sanyo,drum,9,weibo,neg,0
2015/39,sanyo,drum,9,weibo,pos,0
2015/39,sanyo,drum,z,others,neg,0
2015/39,sanyo,drum,z,others,pos,0
2015/39,siemens,bolun,0,wiki,neg,0
2015/39,siemens,bolun,0,wiki,pos,0
2015/39,siemens,bolun,1,news,neg,0
2015/39,siemens,bolun,1,news,pos,0
2015/39,siemens,bolun,2,blog,neg,0
2015/39,siemens,bolun,2,blog,pos,0
2015/39,siemens,bolun,5,community,neg,0
2015/39,siemens,bolun,5,community,pos,0
2015/39,siemens,bolun,7,bbs,neg,0
2015/39,siemens,bolun,7,bbs,pos,0
2015/39,siemens,bolun,9,weibo,neg,1
2015/39,siemens,bolun,9,weibo,pos,0
2015/39,siemens,bolun,z,others,neg,0
2015/39,siemens,bolun,z,others,pos,0
2015/39,siemens,drum,0,wiki,neg,19
2015/39,siemens,drum,0,wiki,pos,0
2015/39,siemens,drum,1,news,neg,0
2015/39,siemens,drum,1,news,pos,27
2015/39,siemens,drum,2,blog,neg,0
2015/39,siemens,drum,2,blog,pos,0
2015/39,siemens,drum,5,community,neg,0
2015/39,siemens,drum,5,community,pos,0
2015/39,siemens,drum,7,bbs,neg,10
2015/39,siemens,drum,7,bbs,pos,0
2015/39,siemens,drum,9,weibo,neg,3
2015/39,siemens,drum,9,weibo,pos,0
2015/39,siemens,drum,z,others,neg,0
2015/39,siemens,drum,z,others,pos,0
2015/40,galanz,bolun,0,wiki,neg,0
2015/40,galanz,bolun,0,wiki,pos,0
2015/40,galanz,bolun,1,news,neg,0
2015/40,galanz,bolun,1,news,pos,0
2015/40,galanz,bolun,2,blog,neg,0
2015/40,galanz,bolun,2,blog,pos,0
2015/40,galanz,bolun,5,community,neg,0
2015/40,galanz,bolun,5,community,pos,0
2015/40,galanz,bolun,7,bbs,neg,0
2015/40,galanz,bolun,7,bbs,pos,0
2015/40,galanz,bolun,9,weibo,neg,0
2015/40,galanz,bolun,9,weibo,pos,0
2015/40,galanz,bolun,z,others,neg,0
2015/40,galanz,bolun,z,others,pos,0
2015/40,galanz,drum,0,wiki,neg,0
2015/40,galanz,drum,0,wiki,pos,0
2015/40,galanz,drum,1,news,neg,0
2015/40,galanz,drum,1,news,pos,9
2015/40,galanz,drum,2,blog,neg,0
2015/40,galanz,drum,2,blog,pos,0
2015/40,galanz,drum,5,community,neg,0
2015/40,galanz,drum,5,community,pos,0
2015/40,galanz,drum,7,bbs,neg,0
2015/40,galanz,drum,7,bbs,pos,0
2015/40,galanz,drum,9,weibo,neg,0
2015/40,galanz,drum,9,weibo,pos,0
2015/40,galanz,drum,z,others,neg,0
2015/40,galanz,drum,z,others,pos,0
2015/40,haier,bolun,0,wiki,neg,7
2015/40,haier,bolun,0,wiki,pos,0
2015/40,haier,bolun,1,news,neg,0
2015/40,haier,bolun,1,news,pos,13
2015/40,haier,bolun,2,blog,neg,0
2015/40,haier,bolun,2,blog,pos,0
2015/40,haier,bolun,5,community,neg,0
2015/40,haier,bolun,5,community,pos,0
2015/40,haier,bolun,7,bbs,neg,2
2015/40,haier,bolun,7,bbs,pos,1
2015/40,haier,bolun,9,weibo,neg,5
2015/40,haier,bolun,9,weibo,pos,0
2015/40,haier,bolun,z,others,neg,0
2015/40,haier,bolun,z,others,pos,0
2015/40,haier,drum,0,wiki,neg,51
2015/40,haier,drum,0,wiki,pos,0
2015/40,haier,drum,1,news,neg,0
2015/40,haier,drum,1,news,pos,25
2015/40,haier,drum,2,blog,neg,0
2015/40,haier,drum,2,blog,pos,0
2015/40,haier,drum,5,community,neg,0
2015/40,haier,drum,5,community,pos,0
2015/40,haier,drum,7,bbs,neg,0
2015/40,haier,drum,7,bbs,pos,1
2015/40,haier,drum,9,weibo,neg,1
2015/40,haier,drum,9,weibo,pos,0
2015/40,haier,drum,z,others,neg,0
2015/40,haier,drum,z,others,pos,0
2015/40,hisense,bolun,0,wiki,neg,0
2015/40,hisense,bolun,0,wiki,pos,0
2015/40,hisense,bolun,1,news,neg,0
2015/40,hisense,bolun,1,news,pos,0
2015/40,hisense,bolun,2,blog,neg,0
2015/40,hisense,bolun,2,blog,pos,0
2015/40,hisense,bolun,5,community,neg,0
2015/40,hisense,bolun,5,community,pos,0
2015/40,hisense,bolun,7,bbs,neg,0
2015/40,hisense,bolun,7,bbs,pos,0
2015/40,hisense,bolun,9,weibo,neg,0
2015/40,hisense,bolun,9,weibo,pos,0
2015/40,hisense,bolun,z,others,neg,0
2015/40,hisense,bolun,z,others,pos,0
2015/40,hisense,drum,0,wiki,neg,4
2015/40,hisense,drum,0,wiki,pos,0
2015/40,hisense,drum,1,news,neg,0
2015/40,hisense,drum,1,news,pos,3
2015/40,hisense,drum,2,blog,neg,0
2015/40,hisense,drum,2,blog,pos,0
2015/40,hisense,drum,5,community,neg,0
2015/40,hisense,drum,5,community,pos,0
2015/40,hisense,drum,7,bbs,neg,0
2015/40,hisense,drum,7,bbs,pos,0
2015/40,hisense,drum,9,weibo,neg,0
2015/40,hisense,drum,9,weibo,pos,0
2015/40,hisense,drum,z,others,neg,0
2015/40,hisense,drum,z,others,pos,0
2015/40,lg,bolun,0,wiki,neg,0
2015/40,lg,bolun,0,wiki,pos,0
2015/40,lg,bolun,1,news,neg,0
2015/40,lg,bolun,1,news,pos,0
2015/40,lg,bolun,2,blog,neg,0
2015/40,lg,bolun,2,blog,pos,0
2015/40,lg,bolun,5,community,neg,0
2015/40,lg,bolun,5,community,pos,0
2015/40,lg,bolun,7,bbs,neg,1
2015/40,lg,bolun,7,bbs,pos,0
2015/40,lg,bolun,9,weibo,neg,0
2015/40,lg,bolun,9,weibo,pos,0
2015/40,lg,bolun,z,others,neg,0
2015/40,lg,bolun,z,others,pos,0
2015/40,lg,drum,0,wiki,neg,1
2015/40,lg,drum,0,wiki,pos,21
2015/40,lg,drum,1,news,neg,14
2015/40,lg,drum,1,news,pos,0
2015/40,lg,drum,2,blog,neg,0
2015/40,lg,drum,2,blog,pos,0
2015/40,lg,drum,5,community,neg,0
2015/40,lg,drum,5,community,pos,0
2015/40,lg,drum,7,bbs,neg,1
2015/40,lg,drum,7,bbs,pos,3
2015/40,lg,drum,9,weibo,neg,1
2015/40,lg,drum,9,weibo,pos,1
2015/40,lg,drum,z,others,neg,0
2015/40,lg,drum,z,others,pos,0
2015/40,sanyo,bolun,0,wiki,neg,2
2015/40,sanyo,bolun,0,wiki,pos,0
2015/40,sanyo,bolun,1,news,neg,0
2015/40,sanyo,bolun,1,news,pos,1
2015/40,sanyo,bolun,2,blog,neg,0
2015/40,sanyo,bolun,2,blog,pos,0
2015/40,sanyo,bolun,5,community,neg,0
2015/40,sanyo,bolun,5,community,pos,0
2015/40,sanyo,bolun,7,bbs,neg,0
2015/40,sanyo,bolun,7,bbs,pos,0
2015/40,sanyo,bolun,9,weibo,neg,0
2015/40,sanyo,bolun,9,weibo,pos,0
2015/40,sanyo,bolun,z,others,neg,0
2015/40,sanyo,bolun,z,others,pos,0
2015/40,sanyo,drum,0,wiki,neg,12
2015/40,sanyo,drum,0,wiki,pos,1
2015/40,sanyo,drum,1,news,neg,0
2015/40,sanyo,drum,1,news,pos,5
2015/40,sanyo,drum,2,blog,neg,0
2015/40,sanyo,drum,2,blog,pos,0
2015/40,sanyo,drum,5,community,neg,0
2015/40,sanyo,drum,5,community,pos,0
2015/40,sanyo,drum,7,bbs,neg,0
2015/40,sanyo,drum,7,bbs,pos,0
2015/40,sanyo,drum,9,weibo,neg,0
2015/40,sanyo,drum,9,weibo,pos,0
2015/40,sanyo,drum,z,others,neg,0
2015/40,sanyo,drum,z,others,pos,0
2015/40,siemens,bolun,0,wiki,neg,1
2015/40,siemens,bolun,0,wiki,pos,0
2015/40,siemens,bolun,1,news,neg,0
2015/40,siemens,bolun,1,news,pos,1
2015/40,siemens,bolun,2,blog,neg,0
2015/40,siemens,bolun,2,blog,pos,0
2015/40,siemens,bolun,5,community,neg,0
2015/40,siemens,bolun,5,community,pos,0
2015/40,siemens,bolun,7,bbs,neg,0
2015/40,siemens,bolun,7,bbs,pos,0
2015/40,siemens,bolun,9,weibo,neg,0
2015/40,siemens,bolun,9,weibo,pos,0
2015/40,siemens,bolun,z,others,neg,0
2015/40,siemens,bolun,z,others,pos,0
2015/40,siemens,drum,0,wiki,neg,28
2015/40,siemens,drum,0,wiki,pos,0
2015/40,siemens,drum,1,news,neg,0
2015/40,siemens,drum,1,news,pos,15
2015/40,siemens,drum,2,blog,neg,0
2015/40,siemens,drum,2,blog,pos,0
2015/40,siemens,drum,5,community,neg,0
2015/40,siemens,drum,5,community,pos,0
2015/40,siemens,drum,7,bbs,neg,1
2015/40,siemens,drum,7,bbs,pos,0
2015/40,siemens,drum,9,weibo,neg,0
2015/40,siemens,drum,9,weibo,pos,0
2015/40,siemens,drum,z,others,neg,0
2015/40,siemens,drum,z,others,pos,0
2015/41,galanz,bolun,0,wiki,neg,0
2015/41,galanz,bolun,0,wiki,pos,0
2015/41,galanz,bolun,1,news,neg,0
2015/41,galanz,bolun,1,news,pos,0
2015/41,galanz,bolun,2,blog,neg,0
2015/41,galanz,bolun,2,blog,pos,0
2015/41,galanz,bolun,5,community,neg,0
2015/41,galanz,bolun,5,community,pos,0
2015/41,galanz,bolun,7,bbs,neg,0
2015/41,galanz,bolun,7,bbs,pos,0
2015/41,galanz,bolun,9,weibo,neg,0
2015/41,galanz,bolun,9,weibo,pos,0
2015/41,galanz,bolun,z,others,neg,0
2015/41,galanz,bolun,z,others,pos,0
2015/41,galanz,drum,0,wiki,neg,0
2015/41,galanz,drum,0,wiki,pos,0
2015/41,galanz,drum,1,news,neg,0
2015/41,galanz,drum,1,news,pos,1
2015/41,galanz,drum,2,blog,neg,0
2015/41,galanz,drum,2,blog,pos,0
2015/41,galanz,drum,5,community,neg,0
2015/41,galanz,drum,5,community,pos,0
2015/41,galanz,drum,7,bbs,neg,0
2015/41,galanz,drum,7,bbs,pos,0
2015/41,galanz,drum,9,weibo,neg,0
2015/41,galanz,drum,9,weibo,pos,0
2015/41,galanz,drum,z,others,neg,0
2015/41,galanz,drum,z,others,pos,0
2015/41,haier,bolun,0,wiki,neg,11
2015/41,haier,bolun,0,wiki,pos,0
2015/41,haier,bolun,1,news,neg,0
2015/41,haier,bolun,1,news,pos,15
2015/41,haier,bolun,2,blog,neg,0
2015/41,haier,bolun,2,blog,pos,0
2015/41,haier,bolun,5,community,neg,0
2015/41,haier,bolun,5,community,pos,0
2015/41,haier,bolun,7,bbs,neg,5
2015/41,haier,bolun,7,bbs,pos,0
2015/41,haier,bolun,9,weibo,neg,0
2015/41,haier,bolun,9,weibo,pos,1
2015/41,haier,bolun,z,others,neg,0
2015/41,haier,bolun,z,others,pos,1
2015/41,haier,drum,0,wiki,neg,44
2015/41,haier,drum,0,wiki,pos,1
2015/41,haier,drum,1,news,neg,0
2015/41,haier,drum,1,news,pos,16
2015/41,haier,drum,2,blog,neg,0
2015/41,haier,drum,2,blog,pos,0
2015/41,haier,drum,5,community,neg,0
2015/41,haier,drum,5,community,pos,0
2015/41,haier,drum,7,bbs,neg,12
2015/41,haier,drum,7,bbs,pos,1
2015/41,haier,drum,9,weibo,neg,2
2015/41,haier,drum,9,weibo,pos,0
2015/41,haier,drum,z,others,neg,0
2015/41,haier,drum,z,others,pos,0
2015/41,hisense,bolun,0,wiki,neg,0
2015/41,hisense,bolun,0,wiki,pos,1
2015/41,hisense,bolun,1,news,neg,0
2015/41,hisense,bolun,1,news,pos,0
2015/41,hisense,bolun,2,blog,neg,0
2015/41,hisense,bolun,2,blog,pos,0
2015/41,hisense,bolun,5,community,neg,0
2015/41,hisense,bolun,5,community,pos,0
2015/41,hisense,bolun,7,bbs,neg,0
2015/41,hisense,bolun,7,bbs,pos,0
2015/41,hisense,bolun,9,weibo,neg,0
2015/41,hisense,bolun,9,weibo,pos,0
2015/41,hisense,bolun,z,others,neg,0
2015/41,hisense,bolun,z,others,pos,0
2015/41,hisense,drum,0,wiki,neg,5
2015/41,hisense,drum,0,wiki,pos,0
2015/41,hisense,drum,1,news,neg,0
2015/41,hisense,drum,1,news,pos,8
2015/41,hisense,drum,2,blog,neg,0
2015/41,hisense,drum,2,blog,pos,0
2015/41,hisense,drum,5,community,neg,0
2015/41,hisense,drum,5,community,pos,0
2015/41,hisense,drum,7,bbs,neg,0
2015/41,hisense,drum,7,bbs,pos,0
2015/41,hisense,drum,9,weibo,neg,0
