weeknum,company,product,media_num,media_name,neg_pos,count
2015/41,hisense,drum,9,weibo,pos,0
2015/41,hisense,drum,z,others,neg,0
2015/41,hisense,drum,z,others,pos,0
2015/41,lg,bolun,0,wiki,neg,1
2015/41,lg,bolun,0,wiki,pos,0
2015/41,lg,bolun,1,news,neg,0
2015/41,lg,bolun,1,news,pos,0
2015/41,lg,bolun,2,blog,neg,0
2015/41,lg,bolun,2,blog,pos,0
2015/41,lg,bolun,5,community,neg,0
2015/41,lg,bolun,5,community,pos,0
2015/41,lg,bolun,7,bbs,neg,1
2015/41,lg,bolun,7,bbs,pos,0
2015/41,lg,bolun,9,weibo,neg,0
2015/41,lg,bolun,9,weibo,pos,0
2015/41,lg,bolun,z,others,neg,0
2015/41,lg,bolun,z,others,pos,0
2015/41,lg,drum,0,wiki,neg,0
2015/41,lg,drum,0,wiki,pos,15
2015/41,lg,drum,1,news,neg,7
2015/41,lg,drum,1,news,pos,0
2015/41,lg,drum,2,blog,neg,0
2015/41,lg,drum,2,blog,pos,0
2015/41,lg,drum,5,community,neg,0
2015/41,lg,drum,5,community,pos,0
2015/41,lg,drum,7,bbs,neg,2
2015/41,lg,drum,7,bbs,pos,11
2015/41,lg,drum,9,weibo,neg,0
2015/41,lg,drum,9,weibo,pos,1
2015/41,lg,drum,z,others,neg,0
2015/41,lg,drum,z,others,pos,0
2015/41,sanyo,bolun,0,wiki,neg,1
2015/41,sanyo,bolun,0,wiki,pos,0
2015/41,sanyo,bolun,1,news,neg,0
2015/41,sanyo,bolun,1,news,pos,0
2015/41,sanyo,bolun,2,blog,neg,0
2015/41,sanyo,bolun,2,blog,pos,0
2015/41,sanyo,bolun,5,community,neg,0
2015/41,sanyo,bolun,5,community,pos,0
2015/41,sanyo,bolun,7,bbs,neg,1
2015/41,sanyo,bolun,7,bbs,pos,0
2015/41,sanyo,bolun,9,weibo,neg,0
2015/41,sanyo,bolun,9,weibo,pos,0
2015/41,sanyo,bolun,z,others,neg,0
2015/41,sanyo,bolun,z,others,pos,0
2015/41,sanyo,drum,0,wiki,neg,19
2015/41,sanyo,drum,0,wiki,pos,1
2015/41,sanyo,drum,1,news,neg,0
2015/41,sanyo,drum,1,news,pos,0
2015/41,sanyo,drum,2,blog,neg,0
2015/41,sanyo,drum,2,blog,pos,0
2015/41,sanyo,drum,5,community,neg,0
2015/41,sanyo,drum,5,community,pos,0
2015/41,sanyo,drum,7,bbs,neg,3
2015/41,sanyo,drum,7,bbs,pos,0
2015/41,sanyo,drum,9,weibo,neg,0
2015/41,sanyo,drum,9,weibo,pos,0
2015/41,sanyo,drum,z,others,neg,0
2015/41,sanyo,drum,z,others,pos,0
2015/41,siemens,bolun,0,wiki,neg,0
2015/41,siemens,bolun,0,wiki,pos,0
2015/41,siemens,bolun,1,news,neg,0
2015/41,siemens,bolun,1,news,pos,0
2015/41,siemens,bolun,2,blog,neg,0
2015/41,siemens,bolun,2,blog,pos,0
2015/41,siemens,bolun,5,community,neg,0
2015/41,siemens,bolun,5,community,pos,0
2015/41,siemens,bolun,7,bbs,neg,0
2015/41,siemens,bolun,7,bbs,pos,0
2015/41,siemens,bolun,9,weibo,neg,0
2015/41,siemens,bolun,9,weibo,pos,0
2015/41,siemens,bolun,z,others,neg,0
2015/41,siemens,bolun,z,others,pos,0
2015/41,siemens,drum,0,wiki,neg,27
2015/41,siemens,drum,0,wiki,pos,1
2015/41,siemens,drum,1,news,neg,0
2015/41,siemens,drum,1,news,pos,6
2015/41,siemens,drum,2,blog,neg,0
2015/41,siemens,drum,2,blog,pos,0
2015/41,siemens,drum,5,community,neg,0
2015/41,siemens,drum,5,community,pos,0
2015/41,siemens,drum,7,bbs,neg,9
2015/41,siemens,drum,7,bbs,pos,0
2015/41,siemens,drum,9,weibo,neg,1
2015/41,siemens,drum,9,weibo,pos,0
2015/41,siemens,drum,z,others,neg,0
2015/41,siemens,drum,z,others,pos,0
2015/42,galanz,bolun,0,wiki,neg,0
2015/42,galanz,bolun,0,wiki,pos,0
2015/42,galanz,bolun,1,news,neg,0
2015/42,galanz,bolun,1,news,pos,0
2015/42,galanz,bolun,2,blog,neg,0
2015/42,galanz,bolun,2,blog,pos,0
2015/42,galanz,bolun,5,community,neg,0
2015/42,galanz,bolun,5,community,pos,0
2015/42,galanz,bolun,7,bbs,neg,0
2015/42,galanz,bolun,7,bbs,pos,0
2015/42,galanz,bolun,9,weibo,neg,0
2015/42,galanz,bolun,9,weibo,pos,0
2015/42,galanz,bolun,z,others,neg,0
2015/42,galanz,bolun,z,others,pos,0
2015/42,galanz,drum,0,wiki,neg,1
2015/42,galanz,drum,0,wiki,pos,0
2015/42,galanz,drum,1,news,neg,0
2015/42,galanz,drum,1,news,pos,17
2015/42,galanz,drum,2,blog,neg,0
2015/42,galanz,drum,2,blog,pos,0
2015/42,galanz,drum,5,community,neg,0
2015/42,galanz,drum,5,community,pos,0
2015/42,galanz,drum,7,bbs,neg,0
2015/42,galanz,drum,7,bbs,pos,0
2015/42,galanz,drum,9,weibo,neg,0
2015/42,galanz,drum,9,weibo,pos,0
2015/42,galanz,drum,z,others,neg,0
2015/42,galanz,drum,z,others,pos,0
2015/42,haier,bolun,0,wiki,neg,10
2015/42,haier,bolun,0,wiki,pos,2
2015/42,haier,bolun,1,news,neg,0
2015/42,haier,bolun,1,news,pos,18
2015/42,haier,bolun,2,blog,neg,0
2015/42,haier,bolun,2,blog,pos,0
2015/42,haier,bolun,5,community,neg,0
2015/42,haier,bolun,5,community,pos,0
2015/42,haier,bolun,7,bbs,neg,2
2015/42,haier,bolun,7,bbs,pos,4
2015/42,haier,bolun,9,weibo,neg,1
2015/42,haier,bolun,9,weibo,pos,0
2015/42,haier,bolun,z,others,neg,0
2015/42,haier,bolun,z,others,pos,1
2015/42,haier,drum,0,wiki,neg,37
2015/42,haier,drum,0,wiki,pos,1
2015/42,haier,drum,1,news,neg,0
2015/42,haier,drum,1,news,pos,101
2015/42,haier,drum,2,blog,neg,0
2015/42,haier,drum,2,blog,pos,0
2015/42,haier,drum,5,community,neg,0
2015/42,haier,drum,5,community,pos,0
2015/42,haier,drum,7,bbs,neg,52
2015/42,haier,drum,7,bbs,pos,16
2015/42,haier,drum,9,weibo,neg,2
2015/42,haier,drum,9,weibo,pos,2
2015/42,haier,drum,z,others,neg,0
2015/42,haier,drum,z,others,pos,2
2015/42,hisense,bolun,0,wiki,neg,0
2015/42,hisense,bolun,0,wiki,pos,1
2015/42,hisense,bolun,1,news,neg,0
2015/42,hisense,bolun,1,news,pos,0
2015/42,hisense,bolun,2,blog,neg,0
2015/42,hisense,bolun,2,blog,pos,0
2015/42,hisense,bolun,5,community,neg,0
2015/42,hisense,bolun,5,community,pos,0
2015/42,hisense,bolun,7,bbs,neg,0
2015/42,hisense,bolun,7,bbs,pos,0
2015/42,hisense,bolun,9,weibo,neg,0
2015/42,hisense,bolun,9,weibo,pos,0
2015/42,hisense,bolun,z,others,neg,0
2015/42,hisense,bolun,z,others,pos,0
2015/42,hisense,drum,0,wiki,neg,9
2015/42,hisense,drum,0,wiki,pos,0
2015/42,hisense,drum,1,news,neg,0
2015/42,hisense,drum,1,news,pos,22
2015/42,hisense,drum,2,blog,neg,0
2015/42,hisense,drum,2,blog,pos,0
2015/42,hisense,drum,5,community,neg,0
2015/42,hisense,drum,5,community,pos,0
2015/42,hisense,drum,7,bbs,neg,2
2015/42,hisense,drum,7,bbs,pos,0
2015/42,hisense,drum,9,weibo,neg,0
2015/42,hisense,drum,9,weibo,pos,0
2015/42,hisense,drum,z,others,neg,0
2015/42,hisense,drum,z,others,pos,0
2015/42,lg,bolun,0,wiki,neg,0
2015/42,lg,bolun,0,wiki,pos,0
2015/42,lg,bolun,1,news,neg,0
2015/42,lg,bolun,1,news,pos,0
2015/42,lg,bolun,2,blog,neg,0
2015/42,lg,bolun,2,blog,pos,0
2015/42,lg,bolun,5,community,neg,0
2015/42,lg,bolun,5,community,pos,0
2015/42,lg,bolun,7,bbs,neg,0
2015/42,lg,bolun,7,bbs,pos,1
2015/42,lg,bolun,9,weibo,neg,0
2015/42,lg,bolun,9,weibo,pos,0
2015/42,lg,bolun,z,others,neg,0
2015/42,lg,bolun,z,others,pos,0
2015/42,lg,drum,0,wiki,neg,0
2015/42,lg,drum,0,wiki,pos,8
2015/42,lg,drum,1,news,neg,6
2015/42,lg,drum,1,news,pos,0
2015/42,lg,drum,2,blog,neg,0
2015/42,lg,drum,2,blog,pos,0
2015/42,lg,drum,5,community,neg,0
2015/42,lg,drum,5,community,pos,0
2015/42,lg,drum,7,bbs,neg,1
2015/42,lg,drum,7,bbs,pos,5
2015/42,lg,drum,9,weibo,neg,0
2015/42,lg,drum,9,weibo,pos,0
2015/42,lg,drum,z,others,neg,0
2015/42,lg,drum,z,others,pos,0
2015/42,sanyo,bolun,0,wiki,neg,2
2015/42,sanyo,bolun,0,wiki,pos,0
2015/42,sanyo,bolun,1,news,neg,0
2015/42,sanyo,bolun,1,news,pos,0
2015/42,sanyo,bolun,2,blog,neg,0
2015/42,sanyo,bolun,2,blog,pos,0
2015/42,sanyo,bolun,5,community,neg,0
2015/42,sanyo,bolun,5,community,pos,0
2015/42,sanyo,bolun,7,bbs,neg,0
2015/42,sanyo,bolun,7,bbs,pos,0
2015/42,sanyo,bolun,9,weibo,neg,0
2015/42,sanyo,bolun,9,weibo,pos,0
2015/42,sanyo,bolun,z,others,neg,0
2015/42,sanyo,bolun,z,others,pos,0
2015/42,sanyo,drum,0,wiki,neg,11
2015/42,sanyo,drum,0,wiki,pos,0
2015/42,sanyo,drum,1,news,neg,0
2015/42,sanyo,drum,1,news,pos,18
2015/42,sanyo,drum,2,blog,neg,0
2015/42,sanyo,drum,2,blog,pos,0
2015/42,sanyo,drum,5,community,neg,0
2015/42,sanyo,drum,5,community,pos,0
2015/42,sanyo,drum,7,bbs,neg,2
2015/42,sanyo,drum,7,bbs,pos,1
2015/42,sanyo,drum,9,weibo,neg,0
2015/42,sanyo,drum,9,weibo,pos,0
2015/42,sanyo,drum,z,others,neg,0
2015/42,sanyo,drum,z,others,pos,0
2015/42,siemens,bolun,0,wiki,neg,0
2015/42,siemens,bolun,0,wiki,pos,0
2015/42,siemens,bolun,1,news,neg,0
2015/42,siemens,bolun,1,news,pos,0
2015/42,siemens,bolun,2,blog,neg,0
2015/42,siemens,bolun,2,blog,pos,0
2015/42,siemens,bolun,5,community,neg,0
2015/42,siemens,bolun,5,community,pos,0
2015/42,siemens,bolun,7,bbs,neg,0
2015/42,siemens,bolun,7,bbs,pos,0
2015/42,siemens,bolun,9,weibo,neg,0
2015/42,siemens,bolun,9,weibo,pos,0
2015/42,siemens,bolun,z,others,neg,0
2015/42,siemens,bolun,z,others,pos,0
2015/42,siemens,drum,0,wiki,neg,31
2015/42,siemens,drum,0,wiki,pos,0
2015/42,siemens,drum,1,news,neg,0
2015/42,siemens,drum,1,news,pos,16
2015/42,siemens,drum,2,blog,neg,0
2015/42,siemens,drum,2,blog,pos,0
2015/42,siemens,drum,5,community,neg,0
2015/42,siemens,drum,5,community,pos,0
2015/42,siemens,drum,7,bbs,neg,5
2015/42,siemens,drum,7,bbs,pos,1
2015/42,siemens,drum,9,weibo,neg,1
2015/42,siemens,drum,9,weibo,pos,0
2015/42,siemens,drum,z,others,neg,0
2015/42,siemens,drum,z,others,pos,0
2015/43,galanz,bolun,0,wiki,neg,0
2015/43,galanz,bolun,0,wiki,pos,0
2015/43,galanz,bolun,1,news,neg,0
2015/43,galanz,bolun,1,news,pos,0
2015/43,galanz,bolun,2,blog,neg,0
2015/43,galanz,bolun,2,blog,pos,0
2015/43,galanz,bolun,5,community,neg,0
2015/43,galanz,bolun,5,community,pos,0
2015/43,galanz,bolun,7,bbs,neg,0
2015/43,galanz,bolun,7,bbs,pos,0
2015/43,galanz,bolun,9,weibo,neg,0
2015/43,galanz,bolun,9,weibo,pos,0
2015/43,galanz,bolun,z,others,neg,0
2015/43,galanz,bolun,z,others,pos,0
2015/43,galanz,drum,0,wiki,neg,0
2015/43,galanz,drum,0,wiki,pos,0
2015/43,galanz,drum,1,news,neg,1
2015/43,galanz,drum,1,news,pos,2
2015/43,galanz,drum,2,blog,neg,0
2015/43,galanz,drum,2,blog,pos,0
2015/43,galanz,drum,5,community,neg,0
2015/43,galanz,drum,5,community,pos,0
2015/43,galanz,drum,7,bbs,neg,0
2015/43,galanz,drum,7,bbs,pos,0
2015/43,galanz,drum,9,weibo,neg,0
2015/43,galanz,drum,9,weibo,pos,0
2015/43,galanz,drum,z,others,neg,0
2015/43,galanz,drum,z,others,pos,0
2015/43,haier,bolun,0,wiki,neg,8
2015/43,haier,bolun,0,wiki,pos,1
2015/43,haier,bolun,1,news,neg,0
2015/43,haier,bolun,1,news,pos,43
2015/43,haier,bolun,2,blog,neg,0
2015/43,haier,bolun,2,blog,pos,0
2015/43,haier,bolun,5,community,neg,0
2015/43,haier,bolun,5,community,pos,0
2015/43,haier,bolun,7,bbs,neg,1
2015/43,haier,bolun,7,bbs,pos,1
2015/43,haier,bolun,9,weibo,neg,4
2015/43,haier,bolun,9,weibo,pos,0
2015/43,haier,bolun,z,others,neg,0
2015/43,haier,bolun,z,others,pos,3
2015/43,haier,drum,0,wiki,neg,39
2015/43,haier,drum,0,wiki,pos,0
2015/43,haier,drum,1,news,neg,1
2015/43,haier,drum,1,news,pos,44
2015/43,haier,drum,2,blog,neg,0
2015/43,haier,drum,2,blog,pos,1
2015/43,haier,drum,5,community,neg,0
2015/43,haier,drum,5,community,pos,0
2015/43,haier,drum,7,bbs,neg,38
2015/43,haier,drum,7,bbs,pos,15
2015/43,haier,drum,9,weibo,neg,2
2015/43,haier,drum,9,weibo,pos,0
2015/43,haier,drum,z,others,neg,0
2015/43,haier,drum,z,others,pos,1
2015/43,hisense,bolun,0,wiki,neg,1
2015/43,hisense,bolun,0,wiki,pos,0
2015/43,hisense,bolun,1,news,neg,0
2015/43,hisense,bolun,1,news,pos,20
2015/43,hisense,bolun,2,blog,neg,0
2015/43,hisense,bolun,2,blog,pos,0
2015/43,hisense,bolun,5,community,neg,0
2015/43,hisense,bolun,5,community,pos,0
2015/43,hisense,bolun,7,bbs,neg,0
2015/43,hisense,bolun,7,bbs,pos,0
2015/43,hisense,bolun,9,weibo,neg,0
2015/43,hisense,bolun,9,weibo,pos,0
2015/43,hisense,bolun,z,others,neg,0
2015/43,hisense,bolun,z,others,pos,0
2015/43,hisense,drum,0,wiki,neg,1
2015/43,hisense,drum,0,wiki,pos,0
2015/43,hisense,drum,1,news,neg,1
2015/43,hisense,drum,1,news,pos,21
2015/43,hisense,drum,2,blog,neg,0
2015/43,hisense,drum,2,blog,pos,0
2015/43,hisense,drum,5,community,neg,0
2015/43,hisense,drum,5,community,pos,0
2015/43,hisense,drum,7,bbs,neg,0
2015/43,hisense,drum,7,bbs,pos,1
2015/43,hisense,drum,9,weibo,neg,0
2015/43,hisense,drum,9,weibo,pos,0
2015/43,hisense,drum,z,others,neg,0
2015/43,hisense,drum,z,others,pos,0
2015/43,lg,bolun,0,wiki,neg,1
2015/43,lg,bolun,0,wiki,pos,0
2015/43,lg,bolun,1,news,neg,0
2015/43,lg,bolun,1,news,pos,0
2015/43,lg,bolun,2,blog,neg,0
2015/43,lg,bolun,2,blog,pos,0
2015/43,lg,bolun,5,community,neg,0
2015/43,lg,bolun,5,community,pos,0
2015/43,lg,bolun,7,bbs,neg,0
2015/43,lg,bolun,7,bbs,pos,0
2015/43,lg,bolun,9,weibo,neg,0
2015/43,lg,bolun,9,weibo,pos,0
2015/43,lg,bolun,z,others,neg,0
2015/43,lg,bolun,z,others,pos,0
2015/43,lg,drum,0,wiki,neg,0
2015/43,lg,drum,0,wiki,pos,8
2015/43,lg,drum,1,news,neg,5
2015/43,lg,drum,1,news,pos,0
2015/43,lg,drum,2,blog,neg,1
2015/43,lg,drum,2,blog,pos,0
2015/43,lg,drum,5,community,neg,0
2015/43,lg,drum,5,community,pos,0
2015/43,lg,drum,7,bbs,neg,2
2015/43,lg,drum,7,bbs,pos,5
2015/43,lg,drum,9,weibo,neg,0
2015/43,lg,drum,9,weibo,pos,1
2015/43,lg,drum,z,others,neg,0
2015/43,lg,drum,z,others,pos,0
2015/43,sanyo,bolun,0,wiki,neg,3
2015/43,sanyo,bolun,0,wiki,pos,0
2015/43,sanyo,bolun,1,news,neg,0
2015/43,sanyo,bolun,1,news,pos,1
2015/43,sanyo,bolun,2,blog,neg,0
2015/43,sanyo,bolun,2,blog,pos,0
2015/43,sanyo,bolun,5,community,neg,0
2015/43,sanyo,bolun,5,community,pos,0
2015/43,sanyo,bolun,7,bbs,neg,1
2015/43,sanyo,bolun,7,bbs,pos,0
2015/43,sanyo,bolun,9,weibo,neg,0
2015/43,sanyo,bolun,9,weibo,pos,0
2015/43,sanyo,bolun,z,others,neg,0
2015/43,sanyo,bolun,z,others,pos,0
2015/43,sanyo,drum,0,wiki,neg,17
2015/43,sanyo,drum,0,wiki,pos,0
2015/43,sanyo,drum,1,news,neg,0
2015/43,sanyo,drum,1,news,pos,7
2015/43,sanyo,drum,2,blog,neg,0
2015/43,sanyo,drum,2,blog,pos,0
2015/43,sanyo,drum,5,community,neg,0
2015/43,sanyo,drum,5,community,pos,0
2015/43,sanyo,drum,7,bbs,neg,1
2015/43,sanyo,drum,7,bbs,pos,1
2015/43,sanyo,drum,9,weibo,neg,0
2015/43,sanyo,drum,9,weibo,pos,0
2015/43,sanyo,drum,z,others,neg,0
2015/43,sanyo,drum,z,others,pos,0
2015/43,siemens,bolun,0,wiki,neg,0
2015/43,siemens,bolun,0,wiki,pos,0
2015/43,siemens,bolun,1,news,neg,0
2015/43,siemens,bolun,1,news,pos,1
2015/43,siemens,bolun,2,blog,neg,0
2015/43,siemens,bolun,2,blog,pos,0
2015/43,siemens,bolun,5,community,neg,0
2015/43,siemens,bolun,5,community,pos,0
2015/43,siemens,bolun,7,bbs,neg,0
2015/43,siemens,bolun,7,bbs,pos,0
2015/43,siemens,bolun,9,weibo,neg,0
2015/43,siemens,bolun,9,weibo,pos,0
2015/43,siemens,bolun,z,others,neg,0
2015/43,siemens,bolun,z,others,pos,0
2015/43,siemens,drum,0,wiki,neg,15
2015/43,siemens,drum,0,wiki,pos,1
2015/43,siemens,drum,1,news,neg,0
2015/43,siemens,drum,1,news,pos,36
2015/43,siemens,drum,2,blog,neg,0
2015/43,siemens,drum,2,blog,pos,1
2015/43,siemens,drum,5,community,neg,0
2015/43,siemens,drum,5,community,pos,0
2015/43,siemens,drum,7,bbs,neg,3
2015/43,siemens,drum,7,bbs,pos,1
2015/43,siemens,drum,9,weibo,neg,2
2015/43,siemens,drum,9,weibo,pos,0
2015/43,siemens,drum,z,others,neg,0
2015/43,siemens,drum,z,others,pos,0
2015/44,galanz,bolun,0,wiki,neg,0
2015/44,galanz,bolun,0,wiki,pos,0
2015/44,galanz,bolun,1,news,neg,0
2015/44,galanz,bolun,1,news,pos,0
2015/44,galanz,bolun,2,blog,neg,0
2015/44,galanz,bolun,2,blog,pos,0
2015/44,galanz,bolun,5,community,neg,0
2015/44,galanz,bolun,5,community,pos,0
2015/44,galanz,bolun,7,bbs,neg,0
2015/44,galanz,bolun,7,bbs,pos,0
2015/44,galanz,bolun,9,weibo,neg,0
2015/44,galanz,bolun,9,weibo,pos,0
2015/44,galanz,bolun,z,others,neg,0
2015/44,galanz,bolun,z,others,pos,0
2015/44,galanz,drum,0,wiki,neg,0
2015/44,galanz,drum,0,wiki,pos,0
2015/44,galanz,drum,1,news,neg,0
2015/44,galanz,drum,1,news,pos,7
2015/44,galanz,drum,2,blog,neg,0
2015/44,galanz,drum,2,blog,pos,0
2015/44,galanz,drum,5,community,neg,0
2015/44,galanz,drum,5,community,pos,0
2015/44,galanz,drum,7,bbs,neg,0
2015/44,galanz,drum,7,bbs,pos,0
2015/44,galanz,drum,9,weibo,neg,0
2015/44,galanz,drum,9,weibo,pos,0
2015/44,galanz,drum,z,others,neg,0
2015/44,galanz,drum,z,others,pos,0
2015/44,haier,bolun,0,wiki,neg,5
2015/44,haier,bolun,0,wiki,pos,0
2015/44,haier,bolun,1,news,neg,0
2015/44,haier,bolun,1,news,pos,26
2015/44,haier,bolun,2,blog,neg,0
2015/44,haier,bolun,2,blog,pos,0
2015/44,haier,bolun,5,community,neg,0
2015/44,haier,bolun,5,community,pos,0
2015/44,haier,bolun,7,bbs,neg,3
2015/44,haier,bolun,7,bbs,pos,4
2015/44,haier,bolun,9,weibo,neg,0
2015/44,haier,bolun,9,weibo,pos,0
2015/44,haier,bolun,z,others,neg,0
2015/44,haier,bolun,z,others,pos,2
2015/44,haier,drum,0,wiki,neg,20
2015/44,haier,drum,0,wiki,pos,0
2015/44,haier,drum,1,news,neg,0
2015/44,haier,drum,1,news,pos,5
2015/44,haier,drum,2,blog,neg,0
2015/44,haier,drum,2,blog,pos,0
2015/44,haier,drum,5,community,neg,0
2015/44,haier,drum,5,community,pos,0
2015/44,haier,drum,7,bbs,neg,27
2015/44,haier,drum,7,bbs,pos,7
2015/44,haier,drum,9,weibo,neg,0
2015/44,haier,drum,9,weibo,pos,0
2015/44,haier,drum,z,others,neg,0
2015/44,haier,drum,z,others,pos,0
2015/44,hisense,bolun,0,wiki,neg,0
2015/44,hisense,bolun,0,wiki,pos,0
2015/44,hisense,bolun,1,news,neg,0
2015/44,hisense,bolun,1,news,pos,6
2015/44,hisense,bolun,2,blog,neg,0
2015/44,hisense,bolun,2,blog,pos,0
2015/44,hisense,bolun,5,community,neg,0
2015/44,hisense,bolun,5,community,pos,0
2015/44,hisense,bolun,7,bbs,neg,0
2015/44,hisense,bolun,7,bbs,pos,0
2015/44,hisense,bolun,9,weibo,neg,0
2015/44,hisense,bolun,9,weibo,pos,0
2015/44,hisense,bolun,z,others,neg,0
2015/44,hisense,bolun,z,others,pos,0
2015/44,hisense,drum,0,wiki,neg,5
2015/44,hisense,drum,0,wiki,pos,0
2015/44,hisense,drum,1,news,neg,0
2015/44,hisense,drum,1,news,pos,21
2015/44,hisense,drum,2,blog,neg,0
2015/44,hisense,drum,2,blog,pos,0
2015/44,hisense,drum,5,community,neg,0
2015/44,hisense,drum,5,community,pos,0
2015/44,hisense,drum,7,bbs,neg,0
2015/44,hisense,drum,7,bbs,pos,0
2015/44,hisense,drum,9,weibo,neg,0
2015/44,hisense,drum,9,weibo,pos,0
2015/44,hisense,drum,z,others,neg,0
2015/44,hisense,drum,z,others,pos,0
2015/44,lg,bolun,0,wiki,neg,0
2015/44,lg,bolun,0,wiki,pos,0
2015/44,lg,bolun,1,news,neg,0
2015/44,lg,bolun,1,news,pos,0
2015/44,lg,bolun,2,blog,neg,0
2015/44,lg,bolun,2,blog,pos,0
2015/44,lg,bolun,5,community,neg,0
2015/44,lg,bolun,5,community,pos,0
2015/44,lg,bolun,7,bbs,neg,0
2015/44,lg,bolun,7,bbs,pos,0
2015/44,lg,bolun,9,weibo,neg,0
2015/44,lg,bolun,9,weibo,pos,0
2015/44,lg,bolun,z,others,neg,0
2015/44,lg,bolun,z,others,pos,0
2015/44,lg,drum,0,wiki,neg,0
2015/44,lg,drum,0,wiki,pos,15
2015/44,lg,drum,1,news,neg,7
2015/44,lg,drum,1,news,pos,0
2015/44,lg,drum,2,blog,neg,0
2015/44,lg,drum,2,blog,pos,0
2015/44,lg,drum,5,community,neg,0
2015/44,lg,drum,5,community,pos,0
2015/44,lg,drum,7,bbs,neg,1
2015/44,lg,drum,7,bbs,pos,4
2015/44,lg,drum,9,weibo,neg,0
2015/44,lg,drum,9,weibo,pos,0
2015/44,lg,drum,z,others,neg,0
2015/44,lg,drum,z,others,pos,0
2015/44,sanyo,bolun,0,wiki,neg,0
2015/44,sanyo,bolun,0,wiki,pos,0
2015/44,sanyo,bolun,1,news,neg,0
2015/44,sanyo,bolun,1,news,pos,0
2015/44,sanyo,bolun,2,blog,neg,0
2015/44,sanyo,bolun,2,blog,pos,0
2015/44,sanyo,bolun,5,community,neg,0
2015/44,sanyo,bolun,5,community,pos,0
2015/44,sanyo,bolun,7,bbs,neg,0
2015/44,sanyo,bolun,7,bbs,pos,0
2015/44,sanyo,bolun,9,weibo,neg,0
2015/44,sanyo,bolun,9,weibo,pos,0
2015/44,sanyo,bolun,z,others,neg,0
2015/44,sanyo,bolun,z,others,pos,0
2015/44,sanyo,drum,0,wiki,neg,18
2015/44,sanyo,drum,0,wiki,pos,0
2015/44,sanyo,drum,1,news,neg,0
2015/44,sanyo,drum,1,news,pos,1
2015/44,sanyo,drum,2,blog,neg,0
2015/44,sanyo,drum,2,blog,pos,0
2015/44,sanyo,drum,5,community,neg,0
2015/44,sanyo,drum,5,community,pos,0
2015/44,sanyo,drum,7,bbs,neg,0
2015/44,sanyo,drum,7,bbs,pos,0
2015/44,sanyo,drum,9,weibo,neg,0
2015/44,sanyo,drum,9,weibo,pos,0
2015/44,sanyo,drum,z,others,neg,0
2015/44,sanyo,drum,z,others,pos,0
2015/44,siemens,bolun,0,wiki,neg,0
2015/44,siemens,bolun,0,wiki,pos,0
2015/44,siemens,bolun,1,news,neg,0
2015/44,siemens,bolun,1,news,pos,0
2015/44,siemens,bolun,2,blog,neg,0
2015/44,siemens,bolun,2,blog,pos,0
2015/44,siemens,bolun,5,community,neg,0
2015/44,siemens,bolun,5,community,pos,0
2015/44,siemens,bolun,7,bbs,neg,0
2015/44,siemens,bolun,7,bbs,pos,0
2015/44,siemens,bolun,9,weibo,neg,0
2015/44,siemens,bolun,9,weibo,pos,0
2015/44,siemens,bolun,z,others,neg,0
2015/44,siemens,bolun,z,others,pos,0
2015/44,siemens,drum,0,wiki,neg,19
2015/44,siemens,drum,0,wiki,pos,0
2015/44,siemens,drum,1,news,neg,0
2015/44,siemens,drum,1,news,pos,22
2015/44,siemens,drum,2,blog,neg,0
2015/44,siemens,drum,2,blog,pos,0
2015/44,siemens,drum,5,community,neg,0
2015/44,siemens,drum,5,community,pos,0
2015/44,siemens,drum,7,bbs,neg,3
2015/44,siemens,drum,7,bbs,pos,0
2015/44,siemens,drum,9,weibo,neg,0
2015/44,siemens,drum,9,weibo,pos,0
2015/44,siemens,drum,z,others,neg,0
2015/44,siemens,drum,z,others,pos,0
